team_id,team_abbr,team_name,player_id,player_name,position,jersey_number,overall,scheme_overall,dev_trait,age,height,weight,years_pro,is_active,is_on_ir,is_practice_squad,injury_type,injury_length,contract_years_left,contract_salary,cap_hit,speed,acceleration,agility,strength,awareness,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,carrying,catching,route_running_short,route_running_mid,route_running_deep,tackling,man_coverage,zone_coverage,block_shedding,power_moves,finesse_moves
775553034,LAC,Chargers,553386280,Luke Kuechly,MIKE,59,99,99,3,24,75,238,1,True,False,False,97,0,3,15000000,10000000,91,94,91,88,99,30,18,14,13,70,65,40,36,32,99,95,97,98,95,96
775553034,LAC,Chargers,553386565,Lee Roy Jordan,MIKE,55,90,90,2,21,74,235,1,False,False,False,86,7,3,5250000,2000000,83,85,82,87,94,22,6,6,6,60,45,45,45,45,92,65,70,85,88,82
775553034,LAC,Chargers,553386781,Alex Singleton,MIKE,40,77,77,0,30,74,240,6,True,False,False,97,0,1,800000,800000,86,87,78,72,84,20,6,6,6,55,63,15,5,5,88,56,64,69,23,55
775553034,LAC,Chargers,553387441,Troy Andersen,MIKE,44,65,65,0,25,76,235,2,True,False,True,97,0,0,0,0,91,93,87,68,72,53,51,46,44,76,67,35,30,24,76,52,54,66,33,45
775553034,LAC,Chargers,553387365,Mike Rose,MIKE,59,63,63,0,24,76,243,2,True,False,True,97,0,0,0,0,82,88,83,68,64,18,6,6,6,53,66,15,5,5,75,49,54,71,69,45
775553034,LAC,Chargers,553388622,Jake Camarda,P,5,79,79,0,25,73,193,2,True,False,False,97,0,2,1900000,1000000,86,89,70,45,69,30,35,31,25,35,29,10,10,10,30,11,12,10,21,10
775553034,LAC,Chargers,553386646,Patrick Mahomes,QB,15,99,99,3,21,74,225,1,True,False,False,97,0,5,50000000,20000000,87,88,87,70,98,97,98,95,89,66,59,27,17,15,26,17,19,24,22,10
775553034,LAC,Chargers,553387860,Dak Prescott,QB,3,90,90,1,22,74,238,1,True,False,False,97,0,4,5400000,1500000,84,84,83,75,86,90,94,87,93,68,42,18,17,15,42,12,18,29,26,9
775553034,LAC,Chargers,553388223,Jayden Daniels,QB,13,82,82,1,23,76,210,0,True,False,False,97,0,1,800000,800000,90,91,91,59,78,90,89,85,79,64,37,16,13,11,19,15,14,16,29,10
775553034,LAC,Chargers,553386952,Sam Howell,QB,6,69,69,0,23,73,220,2,True,False,True,97,0,0,0,0,82,87,78,64,57,92,87,80,81,66,61,15,14,12,29,12,14,24,20,10
775553034,LAC,Chargers,553386151,Ross Browner,REDGE,79,92,92,0,20,75,262,1,True,False,False,97,0,4,7800000,2250000,82,85,80,91,92,25,20,20,20,50,60,40,35,30,89,62,65,92,95,89
775553034,LAC,Chargers,553386801,Devonte Wyatt,REDGE,91,73,73,0,26,75,304,2,True,False,False,97,0,1,800000,800000,80,90,69,86,74,25,5,5,5,39,41,27,24,19,76,24,29,75,22,79
775553034,LAC,Chargers,553387222,Mike Morris,REDGE,93,70,70,0,23,78,292,1,True,False,False,97,0,1,800000,800000,74,84,69,82,63,22,11,5,5,52,51,25,16,11,75,25,32,76,83,59
775553034,LAC,Chargers,553388731,Jalen Redmond,REDGE,61,68,68,0,25,74,291,1,True,False,True,97,0,0,0,0,79,85,74,85,60,22,6,6,6,42,37,10,6,5,73,18,24,65,77,66
775553034,LAC,Chargers,553388809,Zack Martin,RG,70,99,99,3,21,76,315,1,True,False,False,97,0,3,13500000,8000000,72,74,63,96,98,29,6,6,6,40,32,15,5,5,28,9,11,27,81,10
775553034,LAC,Chargers,553387496,Ed Ingram,RG,67,73,73,0,25,75,307,2,True,False,False,97,0,1,800000,800000,72,82,55,87,76,15,6,6,6,25,22,15,10,5,30,10,10,24,76,20
775553034,LAC,Chargers,553387958,Jason Peters,RT,73,97,97,2,21,76,328,1,False,False,False,6,7,2,9000000,7500000,68,82,76,95,88,10,6,6,6,74,45,36,32,29,70,23,28,66,52,45
775553034,LAC,Chargers,553387078,Mike McGlinchey,RT,69,80,80,1,29,80,315,6,True,False,False,97,0,1,800000,800000,71,68,68,88,86,11,6,6,6,33,28,15,10,8,32,11,13,32,27,10
775553034,LAC,Chargers,553387073,Frankie Luvu,SAM,4,82,82,1,27,75,235,6,True,False,False,97,0,2,3500000,2000000,86,87,82,83,89,34,6,6,6,48,55,15,5,5,82,54,61,82,21,80
775553034,LAC,Chargers,553387852,Dylan Cole,SAM,41,69,69,0,30,72,240,7,True,False,False,97,0,1,800000,800000,89,88,82,84,66,25,6,6,6,53,57,20,10,6,81,60,67,64,31,57
775553034,LAC,Chargers,553387495,Tavius Robinson,SAM,95,63,63,0,25,78,258,1,True,False,True,97,0,0,0,0,84,91,71,79,64,20,6,6,6,36,35,20,15,10,78,31,38,65,68,55
775553034,LAC,Chargers,553387716,George Atkinson,SS,43,89,89,1,22,72,185,1,True,False,False,97,0,2,3900000,2250000,90,91,88,76,86,28,26,24,22,76,78,40,42,44,84,76,82,72,60,60
775553034,LAC,Chargers,553386833,Jordan Poyer,SS,21,86,86,2,33,72,191,11,True,False,False,97,0,2,1600000,850000,87,89,86,66,92,30,6,6,6,65,75,35,25,20,70,77,88,59,20,54
775553034,LAC,Chargers,553386970,Kitan Oladapo,SS,14,67,67,0,23,74,216,0,True,False,True,97,0,0,0,0,86,89,79,68,62,27,9,8,6,65,66,15,13,10,73,67,68,63,26,36
775553034,LAC,Chargers,553386464,Charlie Sanders,TE,88,96,96,2,22,76,225,1,True,False,False,97,0,2,4000000,3000000,85,87,84,82,90,20,15,15,15,88,87,81,83,84,44,12,14,44,73,14
775553034,LAC,Chargers,553387524,Kyle Rudolph,TE,82,91,91,2,22,78,265,1,True,False,False,97,0,3,3450000,1250000,82,84,78,78,90,24,15,10,6,88,87,86,82,72,47,17,26,48,68,32
775553034,LAC,Chargers,553387022,Jordan Akins,TE,89,71,71,0,32,76,245,6,True,False,False,97,0,1,800000,800000,85,83,73,76,70,45,36,27,22,70,84,68,64,63,28,12,14,25,31,20
775553034,LAC,Chargers,553386814,Davis Allen,TE,87,66,66,0,23,78,250,1,True,False,True,97,0,0,0,0,82,88,78,69,69,44,20,15,10,71,82,62,55,49,63,37,45,55,35,50
775553034,LAC,Chargers,553388462,Jeremiah Owusu-Koramoah,WILL,6,86,86,1,24,74,221,3,True,False,False,97,0,4,7000000,2000000,89,92,88,65,88,43,40,36,30,57,72,34,29,23,82,73,81,67,20,64
775553034,LAC,Chargers,553386132,Alex Anzalone,WILL,45,78,78,0,29,75,240,7,True,False,False,97,0,1,800000,800000,86,87,82,74,84,25,6,6,6,47,61,22,12,7,83,66,73,73,31,57
775553034,LAC,Chargers,553386494,Greg Jennings,WR,85,99,99,3,22,71,197,2,True,False,False,97,0,4,24000000,12000000,97,94,93,85,97,25,22,20,18,90,97,96,96,98,60,50,45,55,40,45
775553034,LAC,Chargers,553387248,Anquan Boldin,WR,81,95,95,2,22,73,220,1,True,False,False,97,0,6,88640000,2500000,89,91,87,75,97,39,34,29,25,91,98,96,93,95,34,15,24,27,22,22
775553034,LAC,Chargers,553386832,Jaylen Waddle,WR,17,87,87,2,25,70,182,3,True,False,False,97,0,4,6200000,1750000,97,97,97,57,85,34,29,23,19,77,84,85,84,82,29,14,19,27,22,10
775553034,LAC,Chargers,553388892,Marvin Harrison Jr,WR,18,82,82,1,22,75,209,0,True,False,False,97,0,3,2400000,850000,94,93,91,57,82,27,15,10,6,81,88,81,84,81,24,17,25,15,74,18
775553034,LAC,Chargers,553386392,Alec Pierce,WR,14,76,76,0,24,75,211,2,True,False,False,97,0,1,800000,800000,92,94,79,62,78,26,15,10,10,75,85,76,78,79,29,23,27,29,31,10
775553034,LAC,Chargers,553388545,Xavier Legette,WR,84,76,76,1,23,73,221,0,True,False,False,97,0,1,800000,800000,93,93,89,73,62,48,38,32,25,77,87,73,77,77,38,23,28,36,79,11
775553034,LAC,Chargers,553386592,Jacob Cowing,WR,83,70,70,0,23,68,168,0,True,False,True,97,0,0,0,0,93,93,83,52,52,25,25,20,15,71,79,77,76,75,26,17,25,24,85,10
775553035,KC,Chiefs,553387268,Dermontti Dawson,C,63,99,99,3,22,74,288,1,True,False,False,97,0,3,13500000,8000000,69,83,78,92,98,12,6,6,6,21,22,12,7,5,25,10,10,24,22,10
775553035,KC,Chiefs,553388456,Jarrett Patterson,C,75,67,67,0,25,76,310,1,True,False,False,97,0,1,800000,800000,61,71,54,83,79,27,5,5,5,24,33,21,11,7,31,10,9,27,79,20
775553035,KC,Chiefs,553386569,Darrelle Revis,CB,24,99,99,3,22,71,198,3,True,False,False,97,0,2,18000000,18000000,92,94,94,78,98,16,14,12,10,82,87,76,72,70,87,99,98,74,52,60
775553035,KC,Chiefs,553386319,Patrick Surtain II,CB,2,98,98,1,21,74,202,1,True,False,False,97,0,2,9000000,7500000,90,91,92,78,94,35,30,30,30,65,75,55,55,55,90,96,92,90,70,85
775553035,KC,Chiefs,553386553,Duane Starks,CB,39,90,90,1,22,70,174,1,True,False,False,97,0,4,6200000,1750000,93,94,91,66,86,10,6,6,6,66,72,40,34,30,75,91,87,64,42,40
775553035,KC,Chiefs,553387224,Stephon Gilmore,CB,21,87,87,2,33,72,190,12,True,False,False,97,0,1,1550000,1550000,88,92,90,66,94,43,39,35,32,62,77,15,11,10,70,86,87,54,81,44
775553035,KC,Chiefs,553388855,Cam Smith,CB,22,74,74,1,23,72,180,1,True,False,False,97,0,1,800000,800000,91,95,90,45,73,27,6,6,6,56,72,52,42,35,53,69,77,42,25,34
775553035,KC,Chiefs,553387317,Dwight McGlothern,CB,47,66,66,0,22,74,185,0,True,False,True,97,0,0,0,0,90,92,75,59,63,33,30,25,18,55,62,20,18,16,54,62,66,35,66,41
775553035,KC,Chiefs,553388931,Sam Webb,CB,27,66,66,0,26,72,202,2,True,False,True,97,0,0,0,0,90,92,85,58,60,35,6,6,6,61,68,56,52,48,52,68,70,43,68,34
775553035,KC,Chiefs,553386789,Sam Adams,DT,97,93,93,2,22,75,350,1,True,False,False,97,0,5,20000000,6500000,67,74,64,96,92,8,6,6,6,72,52,20,18,18,96,18,28,95,92,69
775553035,KC,Chiefs,553387390,Vita Vea,DT,50,88,88,2,21,76,347,1,True,False,False,97,0,2,3500000,2000000,70,70,60,97,85,24,20,16,13,68,40,26,17,16,91,28,35,87,90,80
775553035,KC,Chiefs,553388857,Tyler Davis,DT,90,73,73,0,23,74,300,0,True,False,False,97,0,1,800000,800000,72,78,60,89,63,12,13,16,17,40,22,4,4,4,85,17,19,75,31,65
775553035,KC,Chiefs,553387869,Christian Okoye,FB,37,99,99,3,21,74,260,1,True,False,False,97,0,1,1550000,1750000,86,90,75,99,88,20,6,6,6,96,80,55,50,45,76,34,47,69,95,66
775553035,KC,Chiefs,553387812,Charles Godfrey,FS,30,88,88,1,22,71,210,1,True,False,False,97,0,4,7000000,2000000,89,91,85,76,80,22,6,6,6,76,71,48,45,40,87,80,84,75,55,52
775553035,KC,Chiefs,553388701,Quandre Diggs,FS,33,83,83,1,31,69,197,9,True,False,False,97,0,3,2400000,850000,87,86,81,70,91,48,31,29,28,66,81,30,20,13,67,76,85,53,29,33
775553035,KC,Chiefs,553388028,Percy Butler,FS,35,70,70,0,24,72,191,2,True,False,True,97,0,0,0,0,92,95,83,57,71,26,16,13,10,59,60,35,31,26,57,73,69,51,35,37
775553035,KC,Chiefs,553386806,Theo Jackson,FS,25,68,68,0,25,73,198,2,True,False,True,97,0,0,0,0,90,92,76,58,71,25,6,6,6,55,65,10,10,10,67,60,66,58,22,48
775553035,KC,Chiefs,553386308,Thurman Thomas,HB,36,97,97,3,20,71,200,1,True,False,False,97,0,2,3800000,2250000,91,92,90,75,94,40,40,40,40,92,86,85,82,70,34,10,16,31,72,18
775553035,KC,Chiefs,553388656,DeMarco Murray,HB,29,94,94,2,22,73,220,1,True,False,False,86,7,4,5400000,1500000,95,95,91,78,89,14,10,8,6,90,74,69,60,52,30,12,15,25,18,10
775553035,KC,Chiefs,553388031,Jamal Lewis,HB,31,92,92,2,22,71,245,1,True,False,False,97,0,3,2850000,1000000,91,90,85,84,88,25,21,15,12,93,68,58,46,38,35,15,20,31,88,10
775553035,KC,Chiefs,553388171,Miles Sanders,HB,38,76,76,0,27,71,210,5,True,False,False,97,0,1,800000,800000,90,92,88,69,73,29,31,27,19,88,66,64,59,52,33,12,18,26,35,10
775553035,KC,Chiefs,553387056,Keaontay Ingram,HB,34,67,67,0,24,72,221,2,True,False,True,97,0,0,0,0,88,90,78,76,71,25,20,15,10,87,69,56,50,40,34,10,16,31,30,10
775553035,KC,Chiefs,553386714,Kevin Harris,HB,38,62,62,0,23,70,225,2,True,False,True,97,0,0,0,0,85,87,77,75,68,26,35,25,15,90,66,55,48,39,33,15,20,31,31,11
775553035,KC,Chiefs,553387567,Gary Anderson,K,1,98,98,2,22,71,195,1,True,False,False,97,0,4,5400000,1500000,68,72,70,58,97,20,18,16,14,30,34,10,8,7,29,10,10,13,26,10
775553035,KC,Chiefs,553388006,Reggie White,LEDGE,92,99,99,2,25,77,291,1,True,False,False,97,0,1,7500000,15000000,87,88,84,98,97,33,33,27,24,70,30,25,20,18,95,40,45,94,98,94
775553035,KC,Chiefs,553388817,Niko Lalos,LEDGE,57,67,67,0,27,77,270,4,True,False,False,97,0,1,800000,800000,73,77,74,75,67,27,6,6,6,54,58,15,8,5,76,48,57,68,79,58
775553035,KC,Chiefs,553388928,**** ######,LG,62,98,98,2,22,74,250,1,True,False,False,97,0,2,6000000,5000000,68,70,72,92,95,16,10,6,6,55,48,40,40,30,45,12,15,50,30,30
775553035,KC,Chiefs,553387439,Asim Richards,LG,79,67,67,0,23,76,307,1,True,False,False,97,0,1,800000,800000,67,73,59,87,67,21,6,6,6,57,52,42,40,35,45,11,12,45,23,35
775553035,KC,Chiefs,553387877,Mark Evans II,LG,68,61,61,0,24,76,295,1,True,False,True,97,0,0,0,0,58,69,61,79,70,14,6,5,5,26,24,10,8,5,32,10,11,26,26,10
775553035,KC,Chiefs,553388837,Robert Kelly,LT,74,90,90,1,22,77,300,1,True,False,False,97,0,2,3900000,2250000,64,65,70,91,88,22,12,10,9,50,46,32,26,21,33,14,16,40,21,88
775553035,KC,Chiefs,553386054,Chukwuma Okorafor,LT,77,72,72,0,27,78,320,6,True,False,False,97,0,1,800000,800000,68,64,57,85,85,18,6,6,6,27,24,15,10,7,28,11,13,24,72,14
775553035,KC,Chiefs,553387967,Brian Urlacher,MIKE,54,99,99,3,20,76,258,1,True,False,False,97,0,3,15000000,10000000,88,91,85,86,90,25,20,18,15,68,78,60,55,48,98,79,89,95,84,78
775553035,KC,Chiefs,553386064,Patrick Queen,MIKE,6,86,86,1,25,72,237,4,True,False,False,97,0,2,1900000,1000000,88,89,86,71,87,27,6,6,6,73,71,55,48,37,90,70,75,76,21,65
775553035,KC,Chiefs,553386431,Blake Martinez,MIKE,40,70,70,0,30,74,237,7,True,False,False,97,0,1,800000,800000,80,86,80,79,68,25,6,6,6,45,58,15,5,5,84,51,59,70,76,56
775553035,KC,Chiefs,553387700,Josh Bidwell,P,16,86,86,0,22,75,220,4,True,False,False,97,0,4,4600000,1250000,78,88,82,99,86,70,70,70,70,44,27,15,15,15,29,10,16,30,20,10
775553035,KC,Chiefs,553388359,Kurt Warner,QB,13,99,99,3,25,74,220,1,True,False,False,97,0,5,50000000,20000000,72,74,78,66,99,95,98,96,92,79,69,22,19,17,57,62,66,48,67,35
775553035,KC,Chiefs,553386371,Joe Namath,QB,12,93,93,3,22,74,200,1,True,False,False,97,0,3,4050000,1500000,72,76,74,66,95,95,90,94,94,66,34,30,28,26,40,26,31,36,27,11
775553035,KC,Chiefs,553386004,Colin Kaepernick,QB,4,86,86,2,22,76,230,1,True,False,False,97,0,1,800000,800000,91,92,87,72,84,92,89,85,88,84,62,59,55,52,48,45,50,40,35,40
775553035,KC,Chiefs,553387999,Dwight Freeney,REDGE,93,95,95,2,22,74,265,1,True,False,False,97,0,1,4500000,9000000,94,95,92,85,94,25,6,6,6,41,30,23,13,7,82,60,65,93,94,96
775553035,KC,Chiefs,553388839,James Houston IV,REDGE,96,72,72,1,25,73,225,2,True,False,False,97,0,1,800000,800000,84,91,70,72,76,21,22,17,12,35,32,15,5,5,77,27,34,71,36,73
775553035,KC,Chiefs,553388969,Chris Snee,RG,76,96,96,2,21,75,314,1,True,False,False,97,0,4,7800000,2250000,61,70,66,95,92,83,79,74,71,72,35,25,20,15,58,18,25,42,32,28
775553035,KC,Chiefs,553386229,Jon Runyan,RG,68,77,77,0,21,76,307,1,True,False,False,97,0,1,800000,800000,72,71,65,87,84,25,6,6,6,29,36,17,12,5,30,12,15,22,25,16
775553035,KC,Chiefs,553388905,Tony Boselli,RT,71,98,98,3,22,79,322,1,True,False,False,97,0,4,18000000,8500000,72,76,74,95,98,20,18,15,13,78,45,36,30,26,71,28,32,72,65,60
775553035,KC,Chiefs,553388167,Austin Jackson,RT,73,75,75,0,25,77,320,4,True,False,False,97,0,1,800000,800000,72,77,65,84,82,22,6,6,6,24,31,18,7,5,54,22,31,55,27,41
775553035,KC,Chiefs,553388870,Jaelan Phillips,SAM,15,82,82,1,25,77,263,3,True,False,False,97,0,3,5250000,2000000,86,90,85,83,91,18,6,6,6,39,39,22,16,12,89,41,48,79,25,82
775553035,KC,Chiefs,553387588,Azeez Ojulari,SAM,51,73,73,1,24,75,240,3,True,False,False,97,0,1,800000,800000,86,91,81,77,69,23,6,6,6,53,50,29,24,19,85,43,51,73,83,73
775553035,KC,Chiefs,553386300,Devin Harper,SAM,56,63,63,0,26,72,234,2,True,False,True,97,0,0,0,0,89,91,87,70,57,15,6,6,6,56,58,25,15,10,80,36,43,62,33,61
775553035,KC,Chiefs,553389132,Eric Reid,SS,32,95,95,2,22,73,215,1,True,False,False,97,0,1,1750000,2500000,92,95,88,90,85,24,15,15,15,78,76,50,45,42,93,76,83,88,68,64
775553035,KC,Chiefs,553386618,Kyle Dugger,SS,26,84,84,1,28,74,220,4,True,False,False,97,0,3,2400000,850000,90,89,87,74,85,25,10,6,6,70,76,40,32,29,75,73,72,70,81,53
775553035,KC,Chiefs,553388380,Jeremy Reaves,SS,23,73,73,0,28,71,200,6,True,False,False,97,0,1,800000,800000,87,87,76,61,75,28,6,6,6,64,59,15,13,10,78,65,69,52,19,41
775553035,KC,Chiefs,553387501,Charle Young,TE,86,94,94,2,22,75,234,1,True,False,False,97,0,3,3450000,1250000,85,83,78,76,84,49,45,35,34,82,89,88,86,76,34,28,30,26,22,18
775553035,KC,Chiefs,553387737,Steve Jordan,TE,83,93,93,3,22,75,240,1,True,False,False,97,0,4,7000000,2250000,84,86,82,80,93,20,16,15,26,89,89,82,83,79,39,15,15,33,78,10
775553035,KC,Chiefs,553386923,Juwan Johnson,TE,87,78,78,1,27,76,231,4,True,False,False,97,0,1,800000,800000,88,88,84,69,79,36,30,25,20,76,85,72,65,63,34,19,27,36,71,14
775553035,KC,Chiefs,553386250,Erick All,TE,83,67,67,0,23,77,252,0,True,False,True,97,0,0,0,0,86,87,83,72,62,24,15,10,6,73,76,65,60,63,46,16,22,41,32,10
775553035,KC,Chiefs,553387104,Peyton Hendershot,TE,89,67,67,0,25,76,254,2,True,False,True,97,0,0,0,0,81,88,85,72,61,33,15,10,6,74,78,67,65,57,39,15,15,42,32,10
775553035,KC,Chiefs,553388673,Isiah Robertson,WILL,58,97,97,2,22,75,225,1,True,False,False,97,0,2,4000000,3000000,88,91,86,83,92,20,18,16,14,74,72,44,42,38,95,80,84,91,70,76
775553035,KC,Chiefs,553386024,Tony Fields II,WILL,42,71,71,0,25,72,222,3,True,False,False,97,0,1,800000,800000,86,91,79,64,75,25,6,6,6,59,66,35,32,31,80,67,66,62,75,60
775553035,KC,Chiefs,553386712,CeeDee Lamb,WR,80,99,99,3,21,74,200,1,True,False,False,97,0,4,24000000,12000000,91,91,94,70,99,37,31,26,21,78,99,95,99,97,38,18,25,30,81,10
775553035,KC,Chiefs,553388229,Julio Jones,WR,11,93,93,2,22,75,220,1,True,False,False,97,0,4,10000000,4000000,94,94,92,80,88,45,15,10,6,86,95,87,92,93,45,60,65,45,25,10
775553035,KC,Chiefs,553386841,T.Y. Hilton,WR,88,92,92,1,21,70,183,1,True,False,False,97,0,4,6200000,1550000,95,94,90,64,90,25,30,25,20,88,93,94,93,86,30,35,40,50,55,90
775553035,KC,Chiefs,553386802,Mike Evans,WR,84,90,90,2,22,77,231,1,True,False,False,97,0,3,4650000,1750000,88,87,85,80,95,30,25,20,20,85,94,92,94,93,50,50,45,50,40,45
775553035,KC,Chiefs,553387304,Gabe Davis,WR,85,84,84,1,25,74,225,4,True,False,False,97,0,2,1600000,850000,90,93,85,67,87,31,15,10,6,76,87,83,86,89,33,14,21,33,72,10
775553035,KC,Chiefs,553387150,Kalif Raymond,WR,81,76,76,0,30,68,182,7,True,False,False,97,0,1,800000,800000,92,92,87,53,80,35,15,10,6,72,88,76,77,78,44,22,31,34,22,16
775553035,KC,Chiefs,553387662,Jermaine Burton,WR,81,70,70,0,23,72,196,0,True,False,True,97,0,0,0,0,91,92,90,58,56,24,15,10,6,74,86,72,73,74,31,12,16,30,21,10
775553035,KC,Chiefs,553388304,Johnny Wilson,WR,89,68,68,0,23,79,231,0,True,False,True,97,0,0,0,0,88,90,82,70,71,27,15,10,6,72,78,71,70,71,31,15,18,29,32,10
775553036,IND,Colts,553386129,Tom Nalen,C,65,99,99,2,22,74,292,1,True,False,False,97,0,3,13500000,8000000,50,72,78,90,95,30,6,6,6,40,25,10,5,5,37,12,15,92,93,90
775553036,IND,Colts,553388075,Connor McGovern,C,66,78,78,0,26,77,318,5,True,False,False,97,0,1,800000,800000,70,63,62,87,84,30,10,10,10,40,35,15,5,5,40,12,15,20,21,10
775553036,IND,Colts,553388662,Patrick Peterson,CB,21,99,99,2,22,73,219,1,True,False,False,97,0,2,18000000,18000000,98,99,97,80,95,64,59,37,32,75,92,60,65,70,90,99,98,94,92,96
775553036,IND,Colts,553387303,Chris Harris Jr,CB,25,97,97,1,22,70,195,1,True,False,False,97,0,2,4000000,3000000,88,89,90,75,92,40,35,35,35,70,80,55,55,55,88,98,91,88,65,80
775553036,IND,Colts,553387873,Greg Newsome II,CB,30,86,86,1,24,72,192,3,True,False,False,97,0,3,4650000,1750000,93,93,92,60,85,22,6,6,6,61,70,39,32,26,54,87,84,49,26,40
775553036,IND,Colts,553388237,Tre Roberson,CB,39,86,86,0,20,72,205,1,True,False,False,97,0,2,1900000,1000000,83,75,87,55,86,24,6,6,6,76,87,50,44,40,86,87,86,39,68,32
775553036,IND,Colts,553387854,Jarrian Jones,CB,22,75,75,1,23,72,191,0,True,False,False,97,0,1,800000,800000,93,94,88,43,72,32,16,9,8,61,74,32,26,22,54,75,70,46,31,43
775553036,IND,Colts,553388946,Jalyn Armour-Davis,CB,38,66,66,0,24,73,195,2,True,False,True,97,0,0,0,0,93,94,81,60,56,31,15,10,6,48,70,21,15,12,57,67,66,43,31,34
775553036,IND,Colts,553389108,Christian Braswell,CB,21,65,65,0,24,70,181,1,True,False,True,97,0,0,0,0,90,90,89,42,61,32,19,14,12,62,69,49,45,44,60,61,70,51,26,33
775553036,IND,Colts,553389011,Isaiah Bolden,CB,29,64,64,0,24,74,205,1,True,False,True,97,0,0,0,0,95,93,80,63,53,26,16,13,8,66,59,35,32,28,52,65,62,44,30,39
775553036,IND,Colts,553388833,Duron Lowe,CB,42,62,62,0,26,70,190,2,True,False,True,97,0,0,0,0,92,87,79,52,62,31,6,6,6,61,60,33,23,16,51,61,63,44,31,41
775553036,IND,Colts,553386930,Andy Robustelli,DT,96,95,95,2,21,72,230,1,True,False,False,97,0,4,18000000,8500000,77,83,74,86,97,22,20,16,13,64,52,13,11,10,96,28,42,97,93,85
775553036,IND,Colts,553388573,Alan Branch,DT,97,88,88,1,22,78,350,1,True,False,False,97,0,2,3500000,2000000,66,74,60,94,88,15,6,6,6,66,49,15,12,8,94,38,49,90,88,65
775553036,IND,Colts,553387693,Teair Tart,DT,94,74,74,0,27,74,304,4,True,False,False,97,0,1,800000,800000,71,78,65,88,73,29,6,6,6,40,34,12,7,5,84,12,23,75,22,68
775553036,IND,Colts,553388610,Phidarian Mathis,DT,98,72,72,0,26,76,312,2,True,False,False,97,0,1,800000,800000,63,69,56,89,72,22,6,6,6,25,24,15,12,9,86,15,20,77,24,59
775553036,IND,Colts,553386983,Marquan McCall,DT,52,62,62,0,25,75,345,2,True,False,True,97,0,0,0,0,59,55,47,88,59,11,10,8,6,25,22,10,5,5,77,15,19,72,73,48
775553036,IND,Colts,553388877,Vonta Leach,FB,44,95,95,3,22,72,260,1,True,False,False,97,0,1,1550000,1750000,83,80,74,87,92,12,6,6,6,89,71,60,42,30,81,50,57,64,81,53
775553036,IND,Colts,553388106,Earl Thomas III,FS,29,96,96,3,25,70,202,1,True,False,False,97,0,2,6000000,5000000,93,94,91,68,94,19,15,10,10,67,82,15,10,5,85,84,91,70,55,64
775553036,IND,Colts,553388040,Micah Hyde,FS,23,88,88,2,33,72,197,11,True,False,False,97,0,3,2400000,850000,88,88,86,58,92,30,6,6,6,74,79,33,23,18,70,80,91,56,27,49
775553036,IND,Colts,553387701,LaDainian Tomlinson,HB,24,99,99,3,21,70,215,1,True,False,False,97,0,2,9000000,4500000,98,98,98,83,97,35,19,17,12,98,95,79,69,67,77,33,39,69,27,57
775553036,IND,Colts,553386662,Joe Mixon,HB,31,92,92,1,28,73,220,7,True,False,False,97,0,4,4600000,1250000,91,91,89,81,97,46,38,33,29,98,73,65,58,56,37,10,20,34,25,14
775553036,IND,Colts,553386625,Ray Rice,HB,27,92,92,1,25,68,212,1,True,False,False,97,0,4,5400000,1500000,91,94,92,77,88,25,13,12,11,89,82,74,68,60,52,61,67,52,80,48
775553036,IND,Colts,553389123,George Atkinson III,HB,31,67,67,0,22,73,218,1,True,False,True,97,0,0,0,0,94,92,88,73,70,45,40,35,30,70,65,58,52,47,37,20,27,32,34,10
775553036,IND,Colts,553388311,Jawhar Jordan,HB,42,66,66,0,25,70,185,0,True,False,True,97,0,0,0,0,88,90,83,63,64,24,20,15,10,89,65,56,49,39,31,10,16,27,21,10
775553036,IND,Colts,553388687,Sebastian Janikowski,K,11,93,93,1,22,73,260,1,True,False,False,97,0,4,5400000,1500000,64,68,66,78,89,34,24,20,18,58,42,20,18,18,26,12,16,18,31,10
775553036,IND,Colts,553388365,Charles Johnson,LEDGE,95,97,97,1,22,74,278,1,True,False,False,97,0,3,15000000,10000000,88,88,80,92,90,10,6,6,6,50,40,20,18,15,96,30,32,94,96,92
775553036,IND,Colts,553387508,Justin Ellis,LEDGE,92,70,70,0,33,74,334,10,True,False,False,97,0,1,800000,800000,70,65,58,84,78,25,6,6,6,40,35,15,7,3,77,15,20,67,82,48
775553036,IND,Colts,553389079,Steve Hutchinson,LG,76,98,98,3,22,77,313,1,True,False,False,97,0,2,9000000,7500000,65,72,66,90,96,12,10,7,6,31,24,11,9,7,30,11,12,25,32,10
775553036,IND,Colts,553386980,Spencer Anderson,LG,51,63,63,0,24,77,305,1,True,False,False,97,0,1,800000,800000,67,70,63,88,72,26,8,7,6,24,21,12,5,5,35,12,12,24,88,10
775553036,IND,Colts,553386500,Ronnie Stanley,LT,79,88,88,2,30,78,315,8,True,False,False,97,0,4,7000000,2000000,71,68,69,90,94,22,6,6,6,32,24,19,9,6,31,11,13,27,29,14
775553036,IND,Colts,553387557,Kiran Amegadjie,LT,72,70,70,0,22,77,326,0,True,False,False,97,0,1,800000,800000,70,74,69,88,70,24,25,21,19,32,37,24,21,14,33,15,14,30,25,21
